Time_s,Gate_V,Inductor_Current_A,Output_Voltage_V,Switching_Node_V,Diode_Current_A,Load_Current_A
4.3e-06,0.0,0.2136969723176959,0.0007862122357631,0.7006910445676546,0.2093976633622636,3.275884315679676e-05
4.4e-06,0.0,0.2179961861054601,0.000883332332797,0.7007862122357631,0.2136969723176959,3.680551386654181e-05
4.5e-06,0.0,0.2222953027731273,0.0009824047785204,0.700883332332797,0.2179961861054601,4.09335324383523e-05
4.6e-06,0.0,0.2265943203683488,0.0010834294918116,0.7009824047785204,0.2222953027731273,4.514289549215322e-05
4.7e-06,0.0,0.230893236938857,0.0011864063906629,0.7010834294918117,0.2265943203683488,4.943359961095733e-05
4.8e-06,0.0,0.2351920505324663,0.0012913353921808,0.701186406390663,0.230893236938857,5.38056413408673e-05
4.9e-06,0.0,0.2394907591970742,0.0013982164125858,0.7012913353921808,0.2351920505324663,5.825901719107801e-05
5e-06,0.0,0.2437893609806616,0.001507049367213,0.7013982164125858,0.2394907591970742,6.279372363387883e-05
5.1e-06,0.0,0.2480878539312943,0.0016178341705117,0.7015070493672131,0.2437893609806616,6.740975710465587e-05
5.199999999999999e-06,0.0,0.2523862360971238,0.0017305707360454,0.7016178341705117,0.2480878539312943,7.21071140018943e-05
5.3e-06,0.0,0.2566845055263878,0.0018452589764923,0.7017305707360454,0.2523862360971238,7.688579068718071e-05
5.4e-06,0.0,0.2609826602674113,0.0019618988036449,0.7018452589764923,0.2566845055263878,8.174578348520534e-05
5.5e-06,0.0,0.2652806983686077,0.0020804901284103,0.7019618988036449,0.2609826602674113,8.668708868376455e-05
5.6e-06,0.0,0.2695786178784792,0.0022010328608103,0.7020804901284103,0.2652806983686077,9.17097025337631e-05
5.7e-06,0.0,0.2738764168456184,0.0023235269099811,0.7022010328608103,0.2695786178784792,9.681362124921662e-05
5.8e-06,0.0,0.2781740933187084,0.002447972184174,0.7023235269099811,0.2738764168456184,0.0001019988410072
5.899999999999999e-06,0.0,0.2824716453465243,0.0025743685907548,0.7024479721841741,0.2781740933187084,0.0001072653579481
6e-06,0.0,0.2867690709779335,0.0027027160362042,0.7025743685907548,0.2824716453465243,0.0001126131681751
6.1e-06,0.0,0.2910663682618973,0.0028330144261177,0.7027027160362042,0.2867690709779335,0.0001180422677549
6.2e-06,0.0,0.2953635352474711,0.0029652636652059,0.7028330144261177,0.2910663682618973,0.0001235526527169
6.3e-06,0.0,0.2996605699838059,0.0030994636572945,0.702965263665206,0.2953635352474711,0.0001291443190539
6.4e-06,0.0,0.3039574705201486,0.0032356143053239,0.7030994636572945,0.2996605699838059,0.0001348172627218
6.5e-06,0.0,0.3082542349058433,0.00337371551135,0.7032356143053239,0.3039574705201486,0.0001405714796395
6.6e-06,0.0,0.3125508611903319,0.0035137671765437,0.70337371551135,0.3082542349058433,0.0001464069656893
6.699999999999999e-06,0.0,0.3168473474231554,0.0036557692011913,0.7035137671765438,0.3125508611903319,0.0001523237167163
6.799999999999999e-06,0.0,0.3211436916539542,0.0037997214846942,0.7036557692011913,0.3168473474231554,0.0001583217285289
6.9e-06,0.0,0.3254398919324695,0.0039456239255694,0.7037997214846943,0.3211436916539542,0.0001644009968987
7e-06,0.0,0.3297359463085439,0.0040934764214492,0.7039456239255695,0.3254398919324695,0.0001705615175603
7.1e-06,0.0,0.3340318528321225,0.0042432788690815,0.7040934764214493,0.3297359463085439,0.0001768032862117
7.2e-06,0.0,0.3383276095532534,0.0043950311643296,0.7042432788690814,0.3340318528321225,0.0001831262985137
7.299999999999999e-06,0.0,0.3426232145220891,0.0045487332021727,0.7043950311643297,0.3383276095532534,0.0001895305500905
7.399999999999999e-06,0.0,0.3469186657888869,0.0047043848767054,0.7045487332021727,0.3426232145220891,0.0001960160365293
7.499999999999999e-06,0.0,0.3512139614040102,0.0048619860811383,0.7047043848767054,0.3469186657888869,0.0002025827533807
7.6e-06,0.0,0.3555090994179291,0.0050215367077977,0.7048619860811383,0.3512139614040102,0.0002092306961582
7.699999999999999e-06,0.0,0.3598040778812212,0.0051830366481258,0.7050215367077977,0.3555090994179291,0.0002159598603385
7.8e-06,0.0,0.3640988948445731,0.0053464857926807,0.7051830366481258,0.3598040778812212,0.0002227702413616
7.899999999999999e-06,0.0,0.3683935483587804,0.0055118840311367,0.7053464857926807,0.3640988948445731,0.0002296618346306
8e-06,0.0,0.3726880364747493,0.0056792312522841,0.7055118840311367,0.3683935483587804,0.0002366346355118
8.1e-06,0.0,0.376982357243497,0.0058485273440292,0.705679231252284,0.3726880364747493,0.0002436886393345
8.2e-06,0.0,0.381276508716153,0.0060197721933947,0.7058485273440291,0.376982357243497,0.0002508238413914
8.3e-06,0.0,0.3855704889439596,0.0061929656865196,0.7060197721933947,0.381276508716153,0.0002580402369383
8.4e-06,0.0,0.3898642959782731,0.0063681077086591,0.7061929656865196,0.3855704889439596,0.0002653378211941
8.5e-06,0.0,0.3941579278705644,0.0065451981441851,0.7063681077086591,0.3898642959782731,0.000272716589341
8.599999999999999e-06,0.0,0.3984513826724202,0.0067242368765856,0.706545198144185,0.3941579278705644,0.0002801765365244
8.7e-06,0.0,0.4027446584355437,0.0069052237884656,0.7067242368765857,0.3984513826724202,0.0002877176578527
8.8e-06,0.0,0.4070377532117552,0.0070881587615464,0.7069052237884657,0.4027446584355437,0.0002953399483977
8.9e-06,0.0,0.4113306650529937,0.0072730416766661,0.7070881587615464,0.4070377532117552,0.0003030434031944
9e-06,0.0,0.415623392011317,0.0074598724137796,0.707273041676666,0.4113306650529937,0.0003108280172408
9.1e-06,0.0,0.4199159321389032,0.0076486508519587,0.7074598724137796,0.415623392011317,0.0003186937854982
9.2e-06,0.0,0.4242082834880513,0.0078393768693921,0.7076486508519587,0.4199159321389032,0.0003266407028913
9.3e-06,0.0,0.4285004441111819,0.0080320503433854,0.7078393768693921,0.4242082834880513,0.0003346687643077
9.4e-06,0.0,0.4327924120608385,0.0082266711503612,0.7080320503433853,0.4285004441111819,0.0003427779645983
9.5e-06,0.0,0.4370841853896881,0.0084232391658595,0.7082266711503612,0.4327924120608385,0.0003509682985774
9.6e-06,0.0,0.4413757621505222,0.0086217542645373,0.7084232391658595,0.4370841853896881,0.0003592397610223
9.7e-06,0.0,0.4456671403962577,0.0088222163201689,0.7086217542645373,0.4413757621505222,0.0003675923466737
9.8e-06,0.0,0.4499583181799375,0.009024625205646,0.7088222163201688,0.4456671403962577,0.0003760260502352
9.9e-06,0.0,0.4542492935547318,0.0092289807929776,0.709024625205646,0.4499583181799375,0.000384540866374
1e-05,0.0,0.4585400645739388,0.0094352829532905,0.7092289807929777,0.4542492935547318,0.0003931367897204
1.01e-05,5.0,0.4635400645739388,0.0094351042547497,0.0,0.0,0.0003931293439479
1.02e-05,5.0,0.4685400645739389,0.0094349255595934,0.0,0.0,0.0003931218983163
1.03e-05,5.0,0.4735400645739389,0.0094347468678214,0.0,0.0,0.0003931144528258
1.04e-05,5.0,0.4785400645739389,0.0094345681794338,0.0,0.0,0.0003931070074764
1.05e-05,5.0,0.4835400645739389,0.0094343894944304,0.0,0.0,0.0003930995622679
1.06e-05,5.0,0.4885400645739389,0.0094342108128112,0.0,0.0,0.0003930921172004
1.07e-05,5.0,0.4935400645739389,0.0094340321345761,0.0,0.0,0.000393084672274
1.08e-05,5.0,0.4985400645739389,0.0094338534597251,0.0,0.0,0.0003930772274885
1.09e-05,5.0,0.5035400645739389,0.009433674788258,0.0,0.0,0.000393069782844
1.1e-05,5.0,0.5085400645739389,0.0094334961201749,0.0,0.0,0.0003930623383406
1.11e-05,5.0,0.5135400645739389,0.0094333174554757,0.0,0.0,0.0003930548939781
1.12e-05,5.0,0.5185400645739389,0.0094331387941602,0.0,0.0,0.0003930474497566
1.13e-05,5.0,0.5235400645739389,0.0094329601362285,0.0,0.0,0.0003930400056761
1.14e-05,5.0,0.5285400645739389,0.0094327814816805,0.0,0.0,0.0003930325617366
1.15e-05,5.0,0.5335400645739389,0.0094326028305161,0.0,0.0,0.0003930251179381
1.16e-05,5.0,0.5385400645739389,0.0094324241827352,0.0,0.0,0.0003930176742806
1.17e-05,5.0,0.5435400645739389,0.0094322455383378,0.0,0.0,0.000393010230764
1.18e-05,5.0,0.5485400645739389,0.0094320668973238,0.0,0.0,0.0003930027873884
1.19e-05,5.0,0.5535400645739389,0.0094318882596932,0.0,0.0,0.0003929953441538
1.2e-05,5.0,0.5585400645739389,0.0094317096254458,0.0,0.0,0.0003929879010602
1.21e-05,5.0,0.5635400645739389,0.0094315309945817,0.0,0.0,0.0003929804581075
1.22e-05,5.0,0.5685400645739389,0.0094313523671007,0.0,0.0,0.0003929730152958
1.23e-05,5.0,0.5735400645739389,0.0094311737430029,0.0,0.0,0.0003929655726251
1.24e-05,5.0,0.5785400645739389,0.009430995122288,0.0,0.0,0.0003929581300953
1.25e-05,5.0,0.5835400645739389,0.0094308165049562,0.0,0.0,0.0003929506877065
1.26e-05,5.0,0.5885400645739389,0.0094306378910072,0.0,0.0,0.0003929432454586
1.27e-05,5.0,0.5935400645739389,0.0094304592804411,0.0,0.0,0.0003929358033517
1.28e-05,5.0,0.5985400645739389,0.0094302806732578,0.0,0.0,0.0003929283613857
1.29e-05,5.0,0.6035400645739389,0.0094301020694571,0.0,0.0,0.0003929209195607
1.3e-05,5.0,0.6085400645739389,0.0094299234690392,0.0,0.0,0.0003929134778766
1.31e-05,5.0,0.613540064573939,0.0094297448720038,0.0,0.0,0.0003929060363334
1.32e-05,5.0,0.618540064573939,0.0094295662783509,0.0,0.0,0.0003928985949312
1.33e-05,5.0,0.623540064573939,0.0094293876880805,0.0,0.0,0.00039289115367
1.34e-05,5.0,0.628540064573939,0.0094292091011924,0.0,0.0,0.0003928837125496
1.35e-05,5.0,0.633540064573939,0.0094290305176867,0.0,0.0,0.0003928762715702
1.36e-05,0.0,0.6378306355434212,0.0097168246941878,0.7094290305176867,0.633540064573939,0.0004048676955911
1.37e-05,0.0,0.642120918718727,0.0100065636795732,0.7097168246941878,0.6378306355434212,0.0004169401533155
1.38e-05,0.0,0.6464109121550474,0.0102982473061938,0.7100065636795732,0.642120918718727,0.000429093637758
1.39e-05,0.0,0.6507006139077413,0.0105918754055199,0.7102982473061938,0.6464109121550474,0.0004413281418966
1.4e-05,0.0,0.6549900220323357,0.0108874478081407,0.7105918754055198,0.6507006139077413,0.0004536436586725
1.41e-05,0.0,0.6592791345845276,0.0111849643437651,0.7108874478081407,0.6549900220323357,0.0004660401809902
1.42e-05,0.0,0.6635679496201838,0.0114844248412212,0.7111849643437651,0.6592791345845276,0.0004785177017175
1.43e-05,0.0,0.6678564651953426,0.0117858291284569,0.7114844248412212,0.6635679496201838,0.0004910762136857
1.44e-05,0.0,0.6721446793662141,0.0120891770325395,0.7117858291284569,0.6678564651953426,0.0005037157096891
1.45e-05,0.0,0.6764325901891816,0.0123944683796561,0.7120891770325395,0.6721446793662141,0.0005164361824856
1.46e-05,0.0,0.6807201957208019,0.0127017029951137,0.7123944683796561,0.6764325901891816,0.0005292376247964
1.47e-05,0.0,0.6850074940178068,0.0130108807033391,0.7127017029951137,0.6807201957208019,0.0005421200293057
1.48e-05,0.0,0.6892944831371035,0.0133220013278794,0.7130108807033392,0.6850074940178068,0.0005550833886616
1.49e-05,0.0,0.6935811611357756,0.0136350646914014,0.7133220013278794,0.6892944831371035,0.000568127695475
1.5e-05,0.0,0.6978675260710843,0.0139500706156924,0.7136350646914014,0.6935811611357756,0.0005812529423205
1.51e-05,0.0,0.7021535760004686,0.01426701892166,0.7139500706156924,0.6978675260710843,0.0005944591217358
1.52e-05,0.0,0.7064393089815469,0.0145859094293322,0.71426701892166,0.7021535760004686,0.0006077462262221
1.53e-05,0.0,0.7107247230721176,0.0149067419578573,0.7145859094293322,0.7064393089815469,0.000621114248244
1.5399999999999998e-05,0.0,0.7150098163301598,0.0152295163255046,0.7149067419578573,0.7107247230721176,0.0006345631802293
1.55e-05,0.0,0.7192945868138343,0.0155542323496636,0.7152295163255046,0.7150098163301598,0.0006480930145693
1.56e-05,0.0,0.7235790325814846,0.0158808898468451,0.7155542323496636,0.7192945868138343,0.0006617037436185
1.57e-05,0.0,0.7278631516916377,0.0162094886326805,0.7158808898468451,0.7235790325814846,0.000675395359695
1.5799999999999998e-05,0.0,0.732146942203005,0.0165400285219223,0.7162094886326805,0.7278631516916377,0.00068916785508
1.59e-05,0.0,0.7364304021744831,0.0168725093284441,0.7165400285219223,0.732146942203005,0.0007030212220185
1.6e-05,0.0,0.7407135296651546,0.0172069308652406,0.716872509328444,0.7364304021744831,0.0007169554527183
1.61e-05,0.0,0.7449963227342893,0.0175432929444281,0.7172069308652407,0.7407135296651546,0.0007309705393511
1.62e-05,0.0,0.7492787794413449,0.017881595377244,0.7175432929444281,0.7449963227342893,0.0007450664740518
1.63e-05,0.0,0.7535608978459677,0.0182218379740473,0.717881595377244,0.7492787794413449,0.0007592432489186
1.64e-05,0.0,0.7578426760079936,0.0185640205443187,0.7182218379740473,0.7535608978459677,0.0007735008560132
1.6499999999999998e-05,0.0,0.7621241119874492,0.0189081428966605,0.7185640205443187,0.7578426760079936,0.0007878392873608
1.66e-05,0.0,0.7664052038445526,0.0192542048387969,0.7189081428966605,0.7621241119874492,0.0008022585349498
1.67e-05,0.0,0.7706859496397138,0.019602206177574,0.7192542048387969,0.7664052038445526,0.0008167585907322
1.68e-05,0.0,0.7749663474335362,0.0199521467189599,0.719602206177574,0.7706859496397138,0.0008313394466233
1.69e-05,0.0,0.7792463952868173,0.0203040262680449,0.7199521467189599,0.7749663474335362,0.0008460010945018
1.7e-05,0.0,0.7835260912605492,0.0206578446290414,0.7203040262680449,0.7792463952868173,0.00086074352621
1.71e-05,0.0,0.7878054334159201,0.0210136016052843,0.7206578446290414,0.7835260912605492,0.0008755667335535
1.7199999999999998e-05,0.0,0.7920844198143149,0.0213712969992308,0.7210136016052843,0.7878054334159201,0.0008904707083012
1.73e-05,0.0,0.7963630485173157,0.0217309306124608,0.7213712969992307,0.7920844198143149,0.0009054554421858
1.74e-05,0.0,0.8006413175867032,0.0220925022456768,0.7217309306124609,0.7963630485173157,0.0009205209269032
1.75e-05,0.0,0.8049192250844576,0.0224560116987039,0.7220925022456768,0.8006413175867032,0.0009356671541126
1.76e-05,0.0,0.8091967690727588,0.0228214587704905,0.722456011698704,0.8049192250844576,0.0009508941154371
1.77e-05,0.0,0.8134739476139884,0.0231888432591074,0.7228214587704904,0.8091967690727588,0.0009662018024628
1.78e-05,0.0,0.8177507587707293,0.023558164961749,0.7231888432591075,0.8134739476139884,0.0009815902067395
1.7899999999999998e-05,0.0,0.8220272006057676,0.0239294236747327,0.7235581649617491,0.8177507587707293,0.0009970593197805
1.8e-05,0.0,0.8263032711820929,0.024302619193499,0.7239294236747327,0.8220272006057676,0.0010126091330624
1.81e-05,0.0,0.8305789685628994,0.0246777513126122,0.724302619193499,0.8263032711820929,0.0010282396380255
1.82e-05,0.0,0.8348542908115868,0.0250548198257599,0.7246777513126123,0.8305789685628994,0.0010439508260733
1.83e-05,0.0,0.839129235991761,0.0254338245257533,0.7250548198257599,0.8348542908115868,0.001059742688573
1.84e-05,0.0,0.8434038021672353,0.0258147652045275,0.7254338245257533,0.839129235991761,0.0010756152168553
1.85e-05,0.0,0.8476779874020308,0.0261976416531413,0.7258147652045275,0.8434038021672353,0.0010915684022142
1.86e-05,0.0,0.8519517897603777,0.0265824536617776,0.7261976416531413,0.8476779874020308,0.0011076022359074
1.87e-05,0.0,0.8562252073067159,0.0269692010197432,0.7265824536617775,0.8519517897603777,0.0011237167091559
1.88e-05,0.0,0.8604982381056961,0.0273578835154694,0.7269692010197433,0.8562252073067159,0.0011399118131445
1.89e-05,0.0,0.8647708802221806,0.0277485009365115,0.7273578835154694,0.8604982381056961,0.0011561875390213
1.9e-05,0.0,0.8690431317212441,0.0281410530695493,0.7277485009365114,0.8647708802221806,0.0011725438778978
1.91e-05,0.0,0.8733149906681746,0.0285355397003872,0.7281410530695492,0.8690431317212441,0.0011889808208494
1.92e-05,0.0,0.8775864551284742,0.0289319606139541,0.7285355397003872,0.8733149906681746,0.0012054983589147
1.93e-05,0.0,0.8818575231678603,0.0293303155943039,0.7289319606139542,0.8775864551284742,0.0012220964830959
1.94e-05,0.0,0.886128192852266,0.0297306044246152,0.729330315594304,0.8818575231678603,0.0012387751843589
1.95e-05,0.0,0.8903984622478414,0.0301328268871915,0.7297306044246152,0.886128192852266,0.0012555344536329
1.96e-05,0.0,0.8946683294209542,0.0305369827634616,0.7301328268871915,0.8903984622478414,0.0012723742818109
1.97e-05,0.0,0.8989377924381907,0.0309430718339794,0.7305369827634616,0.8946683294209542,0.0012892946597491
1.98e-05,0.0,0.9032068493663568,0.0313510938784241,0.7309430718339794,0.8989377924381907,0.0013062955782676
1.99e-05,0.0,0.9074754982724784,0.0317610486756005,0.7313510938784241,0.9032068493663568,0.00132337702815
2e-05,0.0,0.9117437372238028,0.0321729360034389,0.7317610486756005,0.9074754982724784,0.0013405390001432
2.01e-05,5.0,0.9167437372238028,0.0321723266675297,0.0,0.0,0.001340513611147
2.02e-05,5.0,0.9217437372238028,0.032171717343161,0.0,0.0,0.0013404882226317
2.03e-05,5.0,0.9267437372238028,0.0321711080303325,0.0,0.0,0.0013404628345971
2.04e-05,5.0,0.9317437372238028,0.0321704987290441,0.0,0.0,0.0013404374470435
2.05e-05,5.0,0.9367437372238028,0.0321698894392954,0.0,0.0,0.0013404120599706
2.06e-05,5.0,0.9417437372238028,0.0321692801610864,0.0,0.0,0.0013403866733786
2.07e-05,5.0,0.9467437372238028,0.0321686708944166,0.0,0.0,0.0013403612872673
2.08e-05,5.0,0.9517437372238028,0.0321680616392861,0.0,0.0,0.0013403359016369
2.09e-05,5.0,0.9567437372238028,0.0321674523956944,0.0,0.0,0.0013403105164872
2.1e-05,5.0,0.9617437372238028,0.0321668431636415,0.0,0.0,0.0013402851318183
2.11e-05,5.0,0.9667437372238028,0.032166233943127,0.0,0.0,0.0013402597476302
2.12e-05,5.0,0.9717437372238028,0.0321656247341508,0.0,0.0,0.0013402343639229
2.13e-05,5.0,0.9767437372238028,0.0321650155367127,0.0,0.0,0.0013402089806963
2.14e-05,5.0,0.9817437372238028,0.0321644063508123,0.0,0.0,0.0013401835979505
2.15e-05,5.0,0.9867437372238028,0.0321637971764496,0.0,0.0,0.0013401582156854
2.16e-05,5.0,0.9917437372238028,0.0321631880136243,0.0,0.0,0.001340132833901
2.17e-05,5.0,0.9967437372238028,0.0321625788623362,0.0,0.0,0.0013401074525973
2.18e-05,5.0,1.0017437372238027,0.032161969722585,0.0,0.0,0.0013400820717743
2.19e-05,5.0,1.0067437372238026,0.0321613605943706,0.0,0.0,0.0013400566914321
2.2e-05,5.0,1.0117437372238025,0.0321607514776926,0.0,0.0,0.0013400313115705
2.21e-05,5.0,1.0167437372238024,0.032160142372551,0.0,0.0,0.0013400059321896
2.22e-05,5.0,1.0217437372238023,0.0321595332789455,0.0,0.0,0.0013399805532893
2.23e-05,5.0,1.0267437372238022,0.0321589241968758,0.0,0.0,0.0013399551748698
2.24e-05,5.0,1.031743737223802,0.0321583151263418,0.0,0.0,0.0013399297969309
2.25e-05,5.0,1.036743737223802,0.0321577060673432,0.0,0.0,0.0013399044194726
2.26e-05,5.0,1.041743737223802,0.0321570970198798,0.0,0.0,0.0013398790424949
2.27e-05,5.0,1.0467437372238018,0.0321564879839514,0.0,0.0,0.0013398536659979
2.28e-05,5.0,1.0517437372238017,0.0321558789595577,0.0,0.0,0.0013398282899815
2.29e-05,5.0,1.0567437372238015,0.0321552699466986,0.0,0.0,0.0013398029144457
2.3e-05,5.0,1.0617437372238014,0.0321546609453739,0.0,0.0,0.0013397775393905
2.31e-05,5.0,1.0667437372238011,0.0321540519555833,0.0,0.0,0.0013397521648159
2.32e-05,5.0,1.0717437372238012,0.0321534429773265,0.0,0.0,0.0013397267907219
2.33e-05,5.0,1.0767437372238011,0.0321528340106035,0.0,0.0,0.0013397014171084
2.34e-05,5.0,1.081743737223801,0.0321522250554139,0.0,0.0,0.0013396760439755
2.35e-05,5.0,1.086743737223801,0.0321516161117575,0.0,0.0,0.0013396506713232
2.36e-05,0.0,1.0910115856076892,0.032644981605645,0.7321516161117575,1.086743737223801,0.0013602075669018
2.37e-05,0.0,1.0952789406260834,0.0331402776865727,0.7326449816056451,1.0910115856076892,0.0013808449036071
2.38e-05,0.0,1.0995458003483969,0.0336375040937192,0.7331402776865726,1.0952789406260834,0.0014015626705716
2.39e-05,0.0,1.1038121628443032,0.034136660565391,0.7336375040937192,1.0995458003483969,0.0014223608568912
2.4e-05,0.0,1.1080780261837375,0.0346377468390216,0.734136660565391,1.1038121628443032,0.0014432394516259
2.41e-05,0.0,1.1123433884368987,0.0351407626511726,0.7346377468390216,1.1080780261837375,0.0014641984437988
2.42e-05,0.0,1.1166082476742476,0.0356457077375331,0.7351407626511726,1.1123433884368987,0.0014852378223972
2.43e-05,0.0,1.12087260196651,0.0361525818329203,0.7356457077375331,1.1166082476742476,0.0015063575763716
2.44e-05,0.0,1.1251364493846772,0.0366613846712794,0.7361525818329203,1.12087260196651,0.0015275576946366
2.45e-05,0.0,1.129399788000006,0.037172115985684,0.7366613846712794,1.1251364493846772,0.0015488381660701
2.46e-05,0.0,1.1336626158840202,0.0376847755083358,0.737172115985684,1.129399788000006,0.0015701989795139
2.47e-05,0.0,1.1379249311085118,0.0381993629705651,0.7376847755083358,1.1336626158840202,0.0015916401237735
2.48e-05,0.0,1.1421867317455412,0.0387158781028309,0.7381993629705651,1.1379249311085118,0.0016131615876179
2.49e-05,0.0,1.1464480158674384,0.0392343206347209,0.7387158781028309,1.1421867317455412,0.00163476335978
2.5e-05,0.0,1.1507087815468036,0.0397546902949516,0.7392343206347208,1.1464480158674384,0.0016564454289563
2.51e-05,0.0,1.1549690268565087,0.0402769868113688,0.7397546902949517,1.1507087815468036,0.001678207783807
2.52e-05,0.0,1.1592287498696974,0.0408012099109473,0.7402769868113688,1.1549690268565087,0.0017000504129561
2.53e-05,0.0,1.1634879486597864,0.0413273593197913,0.7408012099109473,1.1592287498696974,0.0017219733049913
2.54e-05,0.0,1.1677466213004666,0.0418554347631344,0.7413273593197913,1.1634879486597864,0.0017439764484639
2.55e-05,0.0,1.1720047658657031,0.0423854359653398,0.7418554347631344,1.1677466213004666,0.0017660598318891
2.56e-05,0.0,1.176262380429738,0.0429173626499007,0.7423854359653398,1.1720047658657031,0.0017882234437458
2.57e-05,0.0,1.180519463067088,0.0434512145394398,0.7429173626499007,1.176262380429738,0.0018104672724766
2.58e-05,0.0,1.1847760118525488,0.04398699135571,0.7434512145394397,1.180519463067088,0.0018327913064879
2.59e-05,0.0,1.189032024861193,0.0445246928195946,0.74398699135571,1.1847760118525488,0.0018551955341497
2.6e-05,0.0,1.1932875001683734,0.0450643186511069,0.7445246928195945,1.189032024861193,0.0018776799437961
2.61e-05,0.0,1.1975424358497222,0.0456058685693908,0.7450643186511069,1.1932875001683734,0.0019002445237246
2.62e-05,0.0,1.2017968299811528,0.0461493422927208,0.7456058685693908,1.1975424358497222,0.0019228892621967
2.63e-05,0.0,1.20605068063886,0.0466947395385021,0.7461493422927208,1.2017968299811528,0.0019456141474375
2.64e-05,0.0,1.2103039858993214,0.047242060023271,0.7466947395385022,1.20605068063886,0.0019684191676362
2.65e-05,0.0,1.214556743839298,0.0477913034626944,0.747242060023271,1.2103039858993214,0.0019913043109456
2.66e-05,0.0,1.2188089525358354,0.048342469571571,0.7477913034626944,1.214556743839298,0.0020142695654821
2.67e-05,0.0,1.2230606100662638,0.0488955580638302,0.748342469571571,1.2188089525358354,0.0020373149193262
2.68e-05,0.0,1.2273117145082,0.0494505686525334,0.7488955580638302,1.2230606100662638,0.0020604403605222
2.69e-05,0.0,1.2315622639395474,0.0500075010498732,0.7494505686525333,1.2273117145082,0.002083645877078
2.7e-05,0.0,1.2358122564384977,0.0505663549671744,0.7500075010498732,1.2315622639395474,0.0021069314569655
2.71e-05,0.0,1.2400616900835302,0.0511271301148932,0.7505663549671744,1.2358122564384977,0.0021302970881205
2.72e-05,0.0,1.2443105629534152,0.0516898262026184,0.7511271301148932,1.2400616900835302,0.0021537427584424
2.73e-05,0.0,1.2485588731272126,0.0522544429390707,0.7516898262026184,1.2443105629534152,0.0021772684557946
2.74e-05,0.0,1.2528066186842737,0.0528209800321031,0.7522544429390706,1.2485588731272126,0.0022008741680042
2.75e-05,0.0,1.2570537977042413,0.0533894371887014,0.7528209800321032,1.2528066186842737,0.0022245598828625
2.76e-05,0.0,1.2613004082670527,0.0539598141149839,0.7533894371887014,1.2570537977042413,0.0022483255881243
2.77e-05,0.0,1.2655464484529375,0.0545321105162016,0.7539598141149839,1.2613004082670527,0.0022721712715084
2.78e-05,0.0,1.2697919163424216,0.0551063260967386,0.7545321105162016,1.2655464484529375,0.0022960969206974
2.79e-05,0.0,1.2740368100163248,0.0556824605601121,0.7551063260967386,1.2697919163424216,0.002320102523338
2.8e-05,0.0,1.2782811275557648,0.0562605136089725,0.7556824605601121,1.2740368100163248,0.0023441880670405
2.81e-05,0.0,1.2825248670421558,0.0568404849451038,0.7562605136089725,1.2782811275557648,0.0023683535393793
2.82e-05,0.0,1.2867680265572108,0.0574223742694232,0.7568404849451038,1.2825248670421558,0.0023925989278926
2.83e-05,0.0,1.2910106041829414,0.058006181281982,0.7574223742694233,1.2867680265572108,0.0024169242200825
2.84e-05,0.0,1.2952525980016594,0.0585919056819651,0.758006181281982,1.2910106041829414,0.0024413294034152
2.85e-05,0.0,1.2994940060959774,0.0591795471676916,0.7585919056819651,1.2952525980016594,0.0024658144653204
2.86e-05,0.0,1.3037348265488098,0.0597691054366146,0.7591795471676916,1.2994940060959774,0.0024903793931922
2.87e-05,0.0,1.3079750574433733,0.0603605801853217,0.7597691054366146,1.3037348265488098,0.0025150241743884
2.88e-05,0.0,1.312214696863188,0.0609539711095349,0.7603605801853217,1.3079750574433733,0.0025397487962306
2.89e-05,0.0,1.3164537428920784,0.0615492779041108,0.7609539711095349,1.312214696863188,0.0025645532460046
2.9e-05,0.0,1.3206921936141742,0.0621465002630408,0.7615492779041108,1.3164537428920784,0.00258943751096
2.91e-05,0.0,1.3249300471139112,0.0627456378794514,0.7621465002630409,1.3206921936141742,0.0026144015783104
2.92e-05,0.0,1.3291673014760317,0.0633466904456039,0.7627456378794514,1.3249300471139112,0.0026394454352334
2.93e-05,0.0,1.333403954785586,0.0639496576528952,0.7633466904456039,1.3291673014760317,0.0026645690688706
2.94e-05,0.0,1.3376400051279331,0.0645545391918573,0.7639496576528952,1.333403954785586,0.0026897724663273
2.95e-05,0.0,1.3418754505887414,0.0651613347521581,0.7645545391918573,1.3376400051279331,0.0027150556146732
2.96e-05,0.0,1.3461102892539891,0.0657700440226008,0.7651613347521581,1.3418754505887414,0.0027404185009417
2.97e-05,0.0,1.3503445192099666,0.066380666691125,0.7657700440226008,1.3461102892539891,0.0027658611121302
2.98e-05,0.0,1.3545781385432754,0.0669932024448058,0.7663806666911249,1.3503445192099666,0.0027913834352002
2.99e-05,0.0,1.3588111453408305,0.0676076509698549,0.7669932024448058,1.3545781385432754,0.0028169854570772
3e-05,0.0,1.3630435376898606,0.0682240119516203,0.767607650969855,1.3588111453408305,0.0028426671646508
3.01e-05,5.0,1.3680435376898603,0.0682227198301818,0.0,0.0,0.0028426133262575
3.02e-05,5.0,1.3730435376898604,0.0682214277332153,0.0,0.0,0.0028425594888839
3.03e-05,5.0,1.3780435376898603,0.0682201356607204,0.0,0.0,0.00284250565253
3.04e-05,5.0,1.3830435376898602,0.0682188436126965,0.0,0.0,0.0028424518171956
3.05e-05,5.0,1.38804353768986,0.0682175515891432,0.0,0.0,0.0028423979828809
