Duty_Cycle_percent,Average_Vout_V,Minimum_Vout_V,Maximum_Vout_V,Ripple_V,Output_Current_A,Output_Power_W,Ideal_Theory_Vout_V,Practical_Theory_Vout_V,Percentage_Error,Practical_Percentage_Error
20.0,5.550056440648784,5.543195061661129,5.55652942986601,0.01333436820488032,0.23125235169369932,1.2834636039327936,6.25,5.55,11.19909694961946,0.0010169486267380529
25.0,5.966664493059984,5.958765546647241,5.974263025285002,0.015497478637761297,0.24861102054416603,1.4833785488642817,6.666666666666667,5.966666666666667,10.500032604100248,3.642916228637194e-05
30.0,6.442874715837845,6.433586595205824,6.451839312511713,0.018252717305888844,0.26845311315991016,1.729609775165941,7.142857142857143,6.442857142857143,9.799753978270179,0.00027275136344114047
35.0,6.992203349991893,6.981306679461116,7.003095387743894,0.021788708282778124,0.2913418062496622,2.037121153651577,7.692307692307692,6.9923076923076914,9.10135645010538,0.0014922443403490948
40.0,7.633162739975762,7.620114700122984,7.64611188103433,0.025997180911346618,0.31804844749899014,2.4277155589564288,8.333333333333334,7.633333333333334,8.402047120290861,0.0022348474791058512
45.0,8.3905514721693,8.374794514029599,8.405300224622286,0.030505710592686697,0.3496063113403875,2.933389750296767,9.09090909090909,8.39090909090909,7.703933806137695,0.004261978480717589
50.0,9.299358610018675,9.280017108775679,9.3179552205086,0.03793811173292028,0.38747327541744475,3.6032529399053526,10.0,9.3,7.006413899813246,0.006896666465863941
55.00000000000001,10.410443903587653,10.385817518920886,10.433920783995926,0.04810326507504037,0.43376849598281886,4.515722594572722,11.111111111111112,10.411111111111113,6.30600486771113,0.006408610150627008
60.0,11.798776776756826,11.767154074349284,11.829619236410156,0.062465162060872714,0.4916156990315343,5.80046389282234,12.5,11.8,5.609785785945391,0.010366298670971077
